4.3000002	2	-3.8	0.266972445143153	-7.642413652588603	0.09933437903835723	1728.332811952219	0.5235667749256725	-7.642406297953912	-0.324372585903041
4.3000002	2	-3.7463086	0.2563734362359909	-7.642384422135064	0.1063956822606402	1728.332811952219	0.5162850935925138	-7.642377973386197	-0.3245897522797136
4.3000002	2	-3.6926174	0.2460472811559726	-7.642360163261261	0.1138307524360605	1728.332811952219	0.5092626995502434	-7.642354658344079	-0.3246076584411055
4.3000002	2	-3.638926	0.2359829211912671	-7.64234015475612	0.1216411265419591	1728.332811952219	0.5024825400003055	-7.642335638495682	-0.3244285835151871
4.3000002	2	-3.5852349	0.2261735809298731	-7.642323746483506	0.1298290965686573	1728.332811952219	0.4959311634689864	-7.642320236710407	-0.3240536828283854
4.3000002	2	-3.5315435	0.216600366336695	-7.642310012872112	0.1383931489358436	1728.332811952219	0.4895826047803171	-7.642307562462435	-0.3234878272298653
4.3000002	2	-3.4778523	0.2072622297307652	-7.642298716406244	0.1473339891741643	1728.332811952219	0.4834279906308921	-7.642297360039516	-0.3227331326831976
4.3000002	2	-3.424161	0.1981453449691707	-7.642289270036261	0.1566488778378672	1728.332811952219	0.4774453545793732	-7.642289019908612	-0.321794881299635
4.3000002	2	-3.3704698	0.1892432989302257	-7.642281432221897	0.1663347950527781	1728.332811952219	0.4716195552705626	-7.642282262802772	-0.32067805387431
4.3000002	2	-3.3167784	0.180554331291043	-7.642275009617263	0.1763899337603214	1728.332811952219	0.4659394885404781	-7.64227684968809	-0.3193859246495049
4.3000002	2	-3.2630873	0.1720663318410518	-7.642269623957709	0.186806825470048	1728.332811952219	0.4603832023747328	-7.642272449068897	-0.3179266644367044
4.3000002	2	-3.2093959	0.1637818009211767	-7.642265229079462	0.1975824291337691	1728.332811952219	0.4549430488846666	-7.642268951626947	-0.3163034339167842
4.3000002	2	-3.1557047	0.1556937808173343	-7.642261563977691	0.2087085185289626	1728.332811952219	0.4496013721595139	-7.642266068283245	-0.3145236046874121
4.3000002	2	-3.1020133	0.1478002072534711	-7.64225859785479	0.2201770600115907	1728.332811952219	0.4443452123497117	-7.642263783554124	-0.3125936215887867
4.3000002	2	-3.0483222	0.1401036036464697	-7.642256406490867	0.2319812448668186	1728.332811952219	0.4391659554341824	-7.642262065275588	-0.3105175795483806
4.3000002	2	-2.9946308	0.132597402112891	-7.642254762106629	0.2441079193778627	1728.332811952219	0.4340457846382754	-7.642260709730633	-0.3083051610653939
4.3000002	2	-2.9409394	0.1252868299889036	-7.642253698402366	0.2565487053527089	1728.332811952219	0.428978620590721	-7.642259683228003	-0.3059600954628883
4.3000002	2	-2.8872483	0.1181695253297581	-7.642253055754336	0.2692898596521179	1728.332811952219	0.4239510168465475	-7.642258915094819	-0.3034904550833947
4.3000002	2	-2.8335571	0.1112461024986971	-7.642252770574893	0.282317714807894	1728.332811952219	0.4189526478820721	-7.642258355759193	-0.3009034171529376
4.3000002	2	-2.7798657	0.1045206614349528	-7.642252867779511	0.2956205301706857	1728.332811952219	0.4139771550385518	-7.642257972439045	-0.2982032152683277
4.3000002	2	-2.7261744	0.09799008234230921	-7.642253186352549	0.3091798365546176	1728.332811952219	0.4090113169192755	-7.642257723576727	-0.2953999000601762
4.3000002	2	-2.6724832	0.0916594352672484	-7.642253565911993	0.3229827165500501	1728.332811952219	0.4040505983268007	-7.642257595101595	-0.292497269859232
4.3000002	2	-2.6187921	0.08552840149102953	-7.642253901480167	0.3370117184885423	1728.332811952219	0.3990855942522943	-7.642257556510118	-0.2895030295513727
4.3000002	2	-2.5651007	0.07959763740293052	-7.642253945643145	0.3512496552145897	1728.332811952219	0.3941087751863497	-7.64225759009851	-0.2864241403217812
4.3000002	2	-2.5114093	0.0738708026763169	-7.642253586269443	0.3656819225654931	1728.332811952219	0.3891159190854134	-7.642257684821304	-0.2832644519879547
4.3000002	2	-2.4577179	0.06834598693222699	-7.642252573031989	0.3802885683414234	1728.332811952219	0.3840979588386846	-7.642257824307118	-0.2800329022706984
4.3000002	2	-2.4040267	0.0630267884834993	-7.642250688467221	0.3950549731653343	1728.332811952219	0.3790517536108349	-7.642258004692398	-0.2767327958241215
4.3000002	2	-2.3503356	0.05791340162676423	-7.642247798048998	0.4099634549635539	1728.332811952219	0.3739712249616292	-7.642258219948506	-0.2733703950057852
4.3000002	2	-2.2966442	0.05300634710886537	-7.642243747441678	0.4249968136706928	1728.332811952219	0.3688509931821853	-7.642258454862041	-0.2699513551482712
4.3000002	2	-2.2429528	0.0483085943449364	-7.642238482559372	0.440140232807077	1728.332811952219	0.3636883401217555	-7.642258702615557	-0.2664785963378247
4.3000002	2	-2.1892617	0.04381922003021677	-7.64223199441953	0.455374921474871	1728.332811952219	0.3584769255493093	-7.642258966827002	-0.2629587490126082
4.3000002	2	-2.1355705	0.03954091886335204	-7.642224291020472	0.4706862139547884	1728.332811952219	0.3532141973950678	-7.642259242869611	-0.2593941527249043
4.3000002	2	-2.0818791	0.03547449364193367	-7.642215549855831	0.486057071067457	1728.332811952219	0.3478958577855111	-7.642259522290003	-0.2557890294307997
4.3000002	2	-2.0281878	0.0316200751955506	-7.642206086344061	0.5014701323173184	1728.332811952219	0.3425171379905453	-7.642259804205308	-0.2521473134927938
4.3000002	2	-1.9744966	0.02797996269334707	-7.642196183204293	0.5169096000550051	1728.332811952219	0.3370758194614227	-7.642260087547466	-0.2484708605439472
4.3000002	2	-1.9208053	0.02455216725990594	-7.642186146854947	0.5323565956201221	1728.332811952219	0.331565829402795	-7.642260367922477	-0.244763976233502
4.3000002	2	-1.8671141	0.02133744703862012	-7.642176432277204	0.5477940958313984	1728.332811952219	0.3259842736346492	-7.642260646080721	-0.2410283727278182
4.3000002	2	-1.8134228	0.01833441320488793	-7.642167401321923	0.5632034116667668	1728.332811952219	0.3203268110696441	-7.642260924022281	-0.2372667293734846
4.3000002	2	-1.7597315	0.0155390799497846	-7.642159589047048	0.5785647542457129	1728.332811952219	0.3145873893602817	-7.642261195461734	-0.2334822146576614
4.3000002	2	-1.7060401	0.01294995374110186	-7.642153243951232	0.5938595542178099	1728.332811952219	0.308763403039107	-7.642261458608601	-0.2296762045971515
4.3000002	2	-1.652349	0.01055930768393692	-7.642148774030065	0.6090662053161101	1728.332811952219	0.3028472122088702	-7.642261714428394	-0.2258526208650244
4.3000002	2	-1.5986576	0.008361878280460477	-7.642146470448401	0.6241648402338691	1728.332811952219	0.2968347702139038	-7.642261962650642	-0.2220135775157998
4.3000002	2	-1.5449665	0.006349729541671845	-7.642146500323382	0.6391344930522662	1728.332811952219	0.2907207571596667	-7.642262202888328	-0.2181618916537596
